"tconst","title","FirstGenre","genres","titleType","runtimeMinutes","isAdult","averageRating","numVotes","directors","primaryName","birthYear","deathYear","primaryProfession"
"tt8178630","Tamae no su pa harawata","Comedy","Comedy,Short","short","44","0",7.4,67,"nm4940051","Shin'ichirô Ueda","1984",NA,"director,art_department,writer"
"tt4429814","El Buquinista","Drama","Drama","movie","95","0",4,20,"nm4965529","Gibran Bazan","1972",NA,"writer,director,editor"
"tt8925494","La belle affaire","Drama","Drama,Short","short","23","0",5.4,16,"nm4971166","Constance Meyer","1984",NA,"producer,director,writer"
"tt6829438","Svideteli","Drama","Drama,History,War","movie","104","0",6.3,133,"nm4985788","Konstantin Fam","1972",NA,"producer,writer,director"
"tt8327296","Avanos","Drama","Drama,Short","short","20","0",7.5,40,"nm4986952","Panagiotis Charamis","1978",NA,"cinematographer,director,writer"
"tt6749296","Faery","Drama","Drama,Fantasy,Short","short","18","0",9.1,26,"nm5025584","Alexis Rosinsky","2003",NA,"actress,director,writer"
"tt8685144","Anna Vice Versa","Comedy","Comedy,Drama,Family","short","20","0",4.2,9,"nm5026056","Yana Gladkikh","1991",NA,"actress,director,producer"
"tt7856166","Sailaja Reddy Alludu","Action","Action,Comedy,Drama","movie","147","0",5.1,960,"nm5039798","Maruthi Dasari","1981",NA,"writer,director,producer"
"tt8490894","Ee Nagaraniki Emaindi","Comedy","Comedy,Drama","movie","122","0",8,3540,"nm5056902","Tharun Bhascker Dhaassyam","1988",NA,"writer,director,actor"
"tt7981048","Morris","Drama","Drama,Short","short","13","0",7.4,5,"nm5078218","Michael Helgens","1983",NA,"editor,actor,producer"
"tt6282380","What Is Classic Rock?","Documentary","Documentary,Music","movie","92","0",7.6,259,"nm5079793","Daniel Sarkissian","1991",NA,"director,cinematographer,producer"
"tt2556640","The Manure Film Project: A Crappy Documentary with Absolutely No Budget","Comedy","Comedy","movie","90","0",7.2,18,"nm5105498","Michael Flinn","1990",NA,"producer,director,actor"
"tt6910730","Suburban Coffin","Comedy","Comedy,Fantasy,Horror","movie","63","0",3.7,358,"nm5126909","Benjamin Rider","1992",NA,"writer,producer,cinematographer"
"tt11478684","Superhero Therapy","Comedy","Comedy,Short","short","10","0",6.2,15,"nm5130799","Rudy Mancuso","1992",NA,"actor,director,editor"
"tt7390072","Tak sebe zima","Drama","Drama,Thriller","movie","84","0",7.3,26,"nm5171483","Olga Korotko","1988",NA,"director,producer,writer"
"tt8201338","Isto (não) é um Assalto!","Documentary","Documentary","movie","100","0",7.9,7,"nm5172757","Rodrigo Grota","1979",NA,"director,writer,editor"
"tt8978190","Con este miedo al futuro","Drama","Drama","movie","76","0",6.1,10,"nm5176932","Nacho Sesma","1989",NA,"director,editor,writer"
"tt8447162","Wretched Things","Drama","Drama","movie","80","0",6.6,49,"nm5181915","Gage Oxley","1997",NA,"director,writer,producer"
"tt9370094","Fais un voeu","Comedy","Comedy,Fantasy,Short","video","8","0",7.7,24,"nm5215182","Cyprien Iov","1989",NA,"actor,writer,director"
"tt8193892","Kuap","Adventure","Adventure,Animation,Comedy","short","8","0",7.1,16,"nm5248241","Nils Hedinger","1986",NA,"animation_department,director,writer"
"tt8744608","Monument","Drama","Drama,Thriller","movie","108","0",5.9,485,"nm5250587","Jagoda Szelc","1984",NA,"director,writer,editor"
"tt9440246","Liebe - Oder Erinnerung an Judith R.","Drama","Drama,Short","short","30","0",7.2,11,"nm5254843","Oliver Adam Kusio","1988",NA,"director,writer,cinematographer"
"tt8701138","Tony","Comedy","Comedy,Short","short","20","0",9.6,7,"nm5256808","Malena Filmus","1990",NA,"actress,writer,director"
"tt8578326","Cirkus Rwanda","Documentary","Documentary","movie","80","0",7.1,34,"nm5259467","Michal Varga","1981",NA,"director,writer,actor"
"tt8070536","Dirt Merchants: Rebelistic","Drama","Drama","movie","95","0",10,7,"nm5291387","Brandon Lee","1992",NA,"writer,director,assistant_director"
"tt8060450","Rockstars","Comedy","Comedy,Drama,Short","short","19","0",5.4,5,"nm5318439","Tammes Bernstein","1989",NA,"director,writer,editor"
"tt7881558","Mercury","Horror","Horror,Sci-Fi,Thriller","movie","106","0",6.1,1053,"nm5366274","Karthik Subbaraj","1983",NA,"writer,director,producer"
"tt7942708","KL Special Force","Action","Action,Crime,Drama","movie","106","0",6,520,"nm5366442","Syafiq Yusof","1992",NA,"director,producer,writer"
"tt6704834","Ice","Drama","Drama,Short","short","15","0",7.4,35,"nm5391112","Anna Hints","1982",NA,"director,writer,composer"
"tt9063026","Viimane vürst","Documentary","Documentary","movie","75","0",6.2,14,"nm5396688","Kaupo Kruusiauk","1977",NA,"director,writer,producer"
"tt7978752","The Bestowal","Drama","Drama,Romance,Sci-Fi","movie","90","0",5.8,81,"nm5410488","Andrew de Burgh","1990",NA,"actor,writer,director"
"tt8943658","Dessine-moi un alien","Comedy","Comedy,Sci-Fi,Short","video","9","0",5.9,30,"nm5439431","Ludovik","1989",NA,"actor,writer,director"
"tt7324414","Forgive me","Drama","Drama,Short,War","short","14","0",7.8,10,"nm5439826","Besim Ugzmajli","1986",NA,"director,producer,writer"
"tt8293204","Zhizn Raz","Drama","Drama","movie","80","0",4.7,22,"nm5480302","Vladimir Raksha","1989",NA,"director,writer,producer"
"tt8034306","Pillowface","Comedy","Comedy,Drama,Short","short","12","0",7.6,18,"nm5497092","Péter Vácz","1988",NA,"director,animation_department,writer"
"tt7335998","42 Counts","Crime","Crime,Drama,Short","short","8","0",5.6,65,"nm5514001","Jill Gevargizian","1984",NA,"producer,director,writer"
"tt8917774","Make Me Up","Comedy","Comedy,Fantasy,Horror","movie","84","0",6,103,"nm5557629","Rachel Maclean","1987",NA,"director,writer,actress"
"tt8006356","Überall wo wir sind","Documentary","Documentary","movie","92","0",7.3,95,"nm5561880","Veronika Kaserer","1982",NA,"director,writer,assistant_director"
"tt9566030","Pew News","Comedy","Comedy,News","tvSeries","15","0",8.8,14809,"nm5579304","Felix Kjellberg","1989",NA,"writer,producer,actor"
"tt6794956","Sova över","Drama","Drama,Short","short","9","0",6.5,92,"nm5584980","Jimi Vall Peterson","1993",NA,"director,producer,writer"
"tt8900142","Yom Adaatou Zouli","Drama","Drama","movie","94","0",6.1,305,"nm5593337","Soudade Kaadan","1979",NA,"director,editor,writer"
"tt8501318","Baiorensu boijâ","Adventure","Adventure,Animation,Comedy","movie","83","0",6.7,419,"nm5622738","Ujicha","1986",NA,"director,writer,editor"
"tt8242506","Follower","Short","Short,Thriller","short","10","0",7,17,"nm5659461","Jonathan Benedict Behr","1989",NA,"art_department,director,art_director"
"tt7442358","Akuma","Drama","Drama","movie","89","0",7.3,66,"nm5706837","Michihito Fujii","1986",NA,"director,writer,producer"
"tt10467318","Gretskiy Oreshek","Adventure","Adventure,Comedy","movie","83","0",4.4,20,"nm5721132","Stas Ivanov","1982",NA,"director,writer,producer"
"tt8618076","Relax","Drama","Drama,Short","short","26","0",5.8,10,"nm5725610","Agnieszka Elbanowska","1983",NA,"writer,director,editor"
"tt8304882","Ne v forme","Comedy","Comedy,Drama,Short","short","21","0",5.2,16,"nm5766234","Egor Chichkanov","1985",NA,"writer,director,editor"
"tt7297030","The Wedding","Drama","Drama,Romance","movie","75","0",7,82,"nm5841141","Sam Abbas","1993",NA,"director,editor,producer"
"tt9066530","Neptun","Documentary","Documentary,Drama,History","short","38","0",6.9,9,"nm5851475","Adéla Babanová","1980",NA,"director,producer"
"tt8590992","Paper Boy","Romance","Romance","movie","125","0",6.3,382,"nm5864295","V. Jayashankarr","1989",NA,"writer,director,producer"
"tt9359028","Zindan halab","Drama","Drama","movie","117","0",5.5,16,"nm5866664","Najdat Esmail Anzur","1954",NA,"director"
"tt8724862","Qveta: Povestea","Biography","Biography,Comedy,Documentary","movie","95","0",7.3,9,"nm5887147","Achim Scarlat","1998",NA,"actor,writer,producer"
"tt9434718","Personal Truth","Documentary","Documentary,Short","short","18","0",7.1,19,"nm5950300","Charlie Shackleton","1991",NA,"producer,director,editor"
"tt9519962","Winter horror","Horror","Horror,Short,Thriller","short","4","0",8.2,35,"nm5954636","Sergey A.","1996",NA,"writer,producer,cinematographer"
"tt8098478","Pyramid above the Earth","Action","Action,Sci-Fi,Short","short","11","0",9,36,"nm5954636","Sergey A.","1996",NA,"writer,producer,cinematographer"
"tt9469252","Winter forest","Drama","Drama,Short","video","2","0",8.9,29,"nm5954636","Sergey A.","1996",NA,"writer,producer,cinematographer"
"tt9015750","Old cemetery","Horror","Horror,Short,Thriller","short","5","0",8.2,40,"nm5954636","Sergey A.","1996",NA,"writer,producer,cinematographer"
"tt9349608","Punishment","Fantasy","Fantasy,Horror,Short","short","11","0",8.6,147,"nm5954636","Sergey A.","1996",NA,"writer,producer,cinematographer"
"tt8172100","The village","Horror","Horror,Short,Thriller","short","4","0",8.9,37,"nm5954636","Sergey A.","1996",NA,"writer,producer,cinematographer"
"tt8722206","All movie deaths of Sergey A.","Documentary","Documentary,Short","video","8","0",8,33,"nm5954636","Sergey A.","1996",NA,"writer,producer,cinematographer"
"tt8248814","In the night silence","Horror","Horror,Short,Thriller","short","4","0",9.2,37,"nm5954636","Sergey A.","1996",NA,"writer,producer,cinematographer"
"tt8147004","Alien invasion of the living toilets","Action","Action,Comedy,Sci-Fi","short","5","0",7.9,41,"nm5954636","Sergey A.","1996",NA,"writer,producer,cinematographer"
"tt8365170","Cursed village","Horror","Horror,Short,Thriller","short","4","0",8.6,40,"nm5954636","Sergey A.","1996",NA,"writer,producer,cinematographer"
"tt8334120","Sad satan","Horror","Horror,Short","short","4","0",8.3,45,"nm5954636","Sergey A.","1996",NA,"writer,producer,cinematographer"
"tt9049110","Speechless witnesses","Horror","Horror,Short,Thriller","short","4","0",8.2,38,"nm5954636","Sergey A.","1996",NA,"writer,producer,cinematographer"
"tt9085636","Penom","Action","Action,Comedy,Horror","short","4","0",7.9,49,"nm5954636","Sergey A.","1996",NA,"writer,producer,cinematographer"
"tt8313208","Barabul'ki 2. Attack on Hungary","Action","Action,Comedy,Horror","short","4","0",8.8,35,"nm5954636","Sergey A.","1996",NA,"writer,producer,cinematographer"
"tt9077854","Bodzilla","Action","Action,Comedy,Drama","short","10","0",8.3,153,"nm5954636","Sergey A.","1996",NA,"writer,producer,cinematographer"
"tt8233706","Train","Horror","Horror,Short,Thriller","short","4","0",8.9,35,"nm5954636","Sergey A.","1996",NA,"writer,producer,cinematographer"
"tt9112162","Whisper of the dead forest","Horror","Horror,Short,Thriller","short","4","0",8.2,39,"nm5954636","Sergey A.","1996",NA,"writer,producer,cinematographer"
"tt8351706","Moderators","Comedy","Comedy,Fantasy,Sci-Fi","short","4","0",9,33,"nm5954636","Sergey A.","1996",NA,"writer,producer,cinematographer"
"tt9379454","Demon walked at night in the park alone","Fantasy","Fantasy,Horror,Short","short","4","0",8.8,35,"nm5954636","Sergey A.","1996",NA,"writer,producer,cinematographer"
"tt8297532","The train is not on schedule","Horror","Horror,Short,Thriller","short","4","0",8.6,36,"nm5954636","Sergey A.","1996",NA,"writer,producer,cinematographer"
"tt7921494","Inquisitor","Horror","Horror,Short,Thriller","short","7","0",9.2,36,"nm5954636","Sergey A.","1996",NA,"writer,producer,cinematographer"
"tt8359918","Anthology of horror 8","Drama","Drama,Horror,Sci-Fi","movie","76","0",7.6,45,"nm5954636","Sergey A.","1996",NA,"writer,producer,cinematographer"
"tt9034644","Demonic mouse","Horror","Horror,Short","short","6","0",9.4,143,"nm5954636","Sergey A.","1996",NA,"writer,producer,cinematographer"
"tt7422450","Kalyazin. City of the dead","Horror","Horror,Short,Thriller","short","18","0",9,151,"nm5954636","Sergey A.","1996",NA,"writer,producer,cinematographer"
"tt9209662","Cursed forest","Horror","Horror,Thriller","movie","63","0",8.3,446,"nm5954636","Sergey A.","1996",NA,"writer,producer,cinematographer"
"tt8185194","The day after","Drama","Drama,Sci-Fi,Short","short","4","0",8.5,36,"nm5954636","Sergey A.","1996",NA,"writer,producer,cinematographer"
"tt8226980","Metro","Horror","Horror,Short,Thriller","short","4","0",8.8,38,"nm5954636","Sergey A.","1996",NA,"writer,producer,cinematographer"
"tt8276464","Dark angels","Horror","Horror,Short,Thriller","short","4","0",9.3,34,"nm5954636","Sergey A.","1996",NA,"writer,producer,cinematographer"
"tt7917840","Cable car","Drama","Drama,Horror,Sci-Fi","short","4","0",8.9,35,"nm5954636","Sergey A.","1996",NA,"writer,producer,cinematographer"
"tt8255496","Tram","Horror","Horror,Sci-Fi,Short","short","4","0",8.5,37,"nm5954636","Sergey A.","1996",NA,"writer,producer,cinematographer"
"tt9480324","Lost and forgotten","Drama","Drama,Horror,Short","short","4","0",8.7,139,"nm5954636","Sergey A.","1996",NA,"writer,producer,cinematographer"
"tt8116564","Heathen forest","Horror","Horror,Short,Thriller","short","5","0",9.1,35,"nm5954636","Sergey A.","1996",NA,"writer,producer,cinematographer"
"tt7855990","Solar Walk","Animation","Animation,Short","short","21","0",6.9,226,"nm5959833","Réka Bucsi","1988",NA,"director,writer,art_director"
"tt8011328","Seema Raja","Action","Action,Drama","movie","158","0",4.3,1966,"nm5974331","Ponram","1977",NA,"director,writer"
"tt8322828","Aydede","Drama","Drama","movie","96","0",6,653,"nm5977003","Abdurrahman Öner","1984",NA,"director,writer,assistant_director"
"tt8949988","Darius","Action","Action,Drama","movie","85","0",6.3,15,"nm5990859","Paul Sichigea","1991",NA,"writer,director,actor"
"tt7957456","L'impasse. La route.","Action","Action,Adventure,Musical","movie","97","0",8.4,48,"nm6021628","Anatoly K. Ivanov","1980",NA,"cinematographer,director,producer"
"tt9184138","MicroFront Customer Service","Comedy","Comedy,Short","short","16","0",8.1,14,"nm6022566","Gregory Roberts","1991",NA,"writer,director,producer"
"tt8176054","Pariyerum Perumal","Drama","Drama","movie","154","0",8.7,17471,"nm6041683","Mari Selvaraj","1984",NA,"director,writer,actor"
"tt7889968","Spiral","Drama","Drama,Short,Thriller","short","15","0",6.1,36,"nm6054096","Gustav Hugo Olsson","1989",NA,"camera_department,director,producer"
"tt8665634","Qismat","Drama","Drama,Romance","movie","137","0",8.1,3418,"nm6054966","Jagdeep Sidhu","1985",NA,"writer,director,miscellaneous"
"tt8203188","Mezzanotte zero zero","Short","Short","short","15","0",8.5,16,"nm6070300","Nicola Conversa","1989",NA,"writer,actor,director"
"tt7955072","Prisoner of Society","Documentary","Documentary,Drama,Short","short","16","0",7.6,165,"nm6152976","Rati Tsiteladze","1987",NA,"actor,director,producer"
"tt7923416","Lapso","Mystery","Mystery,Sci-Fi,Short","short","10","0",8.7,7,"nm6155743","Rodrigo Lages","1977",NA,"writer,producer,director"
"tt9357776","Wilford 'Motherloving' Warfstache","Comedy","Comedy,Drama,Short","video","19","0",9.1,200,"nm6179964","Mark Fischbach","1989",NA,"writer,producer,director"
"tt8139884","Modern Day Romances","Comedy","Comedy,Romance,Short","short","13","0",9,8,"nm6201601","Diyab Basheer","1997",NA,"director,writer,editor"
"tt9064624","Departure with the Dead","Drama","Drama,Fantasy","movie","55","0",8.8,60,"nm6216421","Pauli Janhunen Calderón","1996",NA,"director,actor,cinematographer"
"tt8258296","Heroes del Destino II","Adventure","Adventure,Comedy,Fantasy","movie","71","0",8.1,52,"nm6216421","Pauli Janhunen Calderón","1996",NA,"director,actor,cinematographer"
"tt8780152","Nic nowego pod sloncem","Drama","Drama,Short","short","25","0",6.5,6,"nm6238270","Damian Kocur","1983",NA,"miscellaneous,director,writer"
"tt8753808","1410","Drama","Drama,Short","short","28","0",7,5,"nm6238270","Damian Kocur","1983",NA,"miscellaneous,director,writer"
"tt8071970","Gab","Drama","Drama,Sci-Fi,Short","short","10","0",8,7,"nm6242746","Gazanfer Biricik","1977",NA,"director,writer,producer"
"tt7904122","Marriage Material","Musical","Musical,Short","short","25","0",7.6,39,"nm6250496","Oran Zegman","1983",NA,"director,actress,writer"
"tt6277824","Poomaram","Drama","Drama","movie","152","0",6.6,786,"nm6261619","Abrid Shine","1977",NA,"director,writer,producer"
"tt9094134","Rona, Madar-e Azim","Drama","Drama","movie","80","0",6.4,388,"nm6264175","Jamshid Mahmoudi","1983",NA,"director,writer,producer"
"tt8853456","Lola the Living Potato","Animation","Animation,Drama,Family","video","17","0",5.6,17,"nm6266105","Leonid Shmelkov","1982",NA,"director,writer,animation_department"
"tt8754594","Chlopcy z motylkami","Drama","Drama,Short","short","29","0",6,9,"nm6309136","Marcin Filipowicz","1985",NA,"director,writer,actor"
"tt8583766","Flikker","Short","Short,Thriller","short","9","0",6.9,16,"nm6366586","Reid Miller","1999",NA,"actor,director,writer"
"tt8582104","Queer Movie Beautiful","Drama","Drama,Romance","movie","85","0",7.6,83,"nm6399399","Inkyu Baek","1987",NA,"director,writer"
"tt8708214","Augenblicke","Animation","Animation,Drama,Short","short","4","0",8.1,23,"nm6452803","Kiana Naghshineh","1990",NA,"animation_department,director,writer"
"tt8571370","Wild Nothing","Crime","Crime,Short","short","31","0",7.2,10,"nm6469649","Brandon Calvillo","1994",NA,"actor,writer,director"
"tt8884748","Family Film Failures","Comedy","Comedy","tvSeries","50","0",3.2,18,"nm6488105","John Enter","1992",NA,"actor,writer,director"
"tt6327284","All Eyes on You","Drama","Drama,Mystery,Thriller","movie","89","0",5.5,33,"nm6528724","Felix Maxim Eller","1992",NA,"director,writer,editor"
"tt8417698","The cemetery lightens","Documentary","Documentary,Short","short","15","0",6.5,10,"nm6529576","Luis Alejandro Yero","1989",NA,"director,writer,producer"
"tt8398466","Perfectly Natural","Drama","Drama,Sci-Fi,Short","short","14","0",6.2,158,"nm6559272","Victor Alonso-Berbel","1993",NA,"director,writer,editor"
"tt8561540","Nu","Drama","Drama","movie","64","0",4.5,82,"nm6581483","Yang Ge","1988",NA,"actress,director,writer"
"tt9349050","Chvilky","Drama","Drama","movie","93","0",6.5,153,"nm6591267","Beata Parkanová","1985",NA,"writer,director"
"tt8462858","Podbrosy","Crime","Crime,Drama","movie","95","0",6.2,604,"nm6592335","Ivan I. Tverdovskiy","1988",NA,"director,writer,editor"
"tt7990386","Bester Mann","Drama","Drama,Short","short","44","0",7.1,70,"nm6666863","Florian Forsch","1981",NA,"director,writer,assistant_director"
"tt8788634","Para Sempre Chape","Documentary","Documentary","movie","80","0",7.3,318,"nm6688562","Luis Ara","1979",NA,"producer,director,writer"
"tt8296592","Sofia","Drama","Drama","movie","85","0",6.7,871,"nm6703326","Meryem Benm'Barek-Aloïsi","1984",NA,"director,writer,actress"
"tt6682828","Kahlschlag","Crime","Crime,Thriller","movie","97","0",5.7,226,"nm6714451","Max Gleschinski","1993",NA,"writer,director,producer"
"tt7280786","Tik Tik Tik","Action","Action,Adventure,Sci-Fi","movie","130","0",5.8,3020,"nm6725254","Shakti Soundar Rajan","1981",NA,"writer,director"
"tt8413156","Lake Crest Drive","Crime","Crime,Drama,Mystery","short","24","0",9.3,11,"nm6743632","Luca Pizzoleo","1998",NA,"director,writer,cinematographer"
"tt8542190","Les drapeaux de papier","Drama","Drama","movie","102","0",6.3,174,"nm6806275","Nathan Ambrosioni","1999",NA,"editor,director,writer"
"tt7858616","Luz","Horror","Horror,Mystery,Thriller","movie","70","0",5.4,2739,"nm6849061","Tilman Singer","1988",NA,"writer,director,producer"
"tt9214460","31/10","Short","Short","short","3","0",6.5,8,"nm6856708","Alex Lotz","1979",NA,"director,editor,producer"
"tt7950388","Jibril","Drama","Drama,Romance","movie","83","0",6.2,140,"nm6876241","Henrika Kull","1984",NA,"director,writer,editor"
"tt8777750","Beyaz Bir Gece","Drama","Drama,Fantasy,Short","short","23","0",5.8,64,"nm6899707","Özgürcan Uzunyasa","1992",NA,"editor,editorial_department,director"
"tt8170530","Recetas para microondas","Drama","Drama","movie","65","0",5.8,12,"nm6914507","Matías Szulanski","1991",NA,"producer,director,writer"
"tt8845420","En peligro","Crime","Crime,Thriller","movie","95","0",3.8,15,"nm6914507","Matías Szulanski","1991",NA,"producer,director,writer"
"tt8613720","Heimat","Crime","Crime,Short","short","25","0",6.7,12,"nm6947043","Emi Buchwald","1991",NA,"director,assistant_director,writer"
"tt7322390","Három tánc","Documentary","Documentary","movie","76","0",8.3,25,"nm6963015","Glória Halász","1985",NA,"director,writer,producer"
"tt11181370","My Baller Life 3","Comedy","Comedy,Short","short","5","0",6.2,5,"nm6965835","Cody Larson","2002",NA,"writer,director,actor"
"tt10178058","Byvshie","Drama","Drama,Short","short","11","0",4,11,"nm7013241","Evgeniy Baranov","1983",NA,"director,writer,producer"
"tt8067016","Intercity","Action","Action,Drama,Sci-Fi","movie","50","0",2.4,11,"nm7015905","Achyut Prashast Singh","1999",NA,"writer,director,producer"
"tt8380192","DAWN A Fan-Made before the Storm Story","Drama","Drama,Romance","movie","144","0",6.4,72,"nm7027979","Carrsan T. Morrissey","1995",NA,"director,writer,editor"
"tt8630170","Wnetrze lwa","Documentary","Documentary,Drama,Short","short","12","0",5.6,7,"nm7028948","Karol Lindholm","1990",NA,"camera_department,director,cinematographer"
"tt8107024","The Cheerful Giver","Drama","Drama,Short","short","9","0",9.5,7,"nm7047402","Merlin Senthil","1998",NA,"writer,director,actor"
"tt8170254","Ádám fullad","Short","Short","short","22","0",8.2,14,"nm7077159","Dániel Füzes","1993",NA,"assistant_director,director,writer"
"tt8476276","Do vetru","Drama","Drama","movie","78","0",4,62,"nm7083976","Sofie Sustková","1989",NA,"director,actress,writer"
"tt8758646","Mummola","Comedy","Comedy,Drama,Short","short","23","0",7.3,19,"nm7113660","Tia Kouvo","1987",NA,"director,writer,producer"
"tt8963484","Pensionärerna","Comedy","Comedy,Short","short","13","0",6.3,10,"nm7113660","Tia Kouvo","1987",NA,"director,writer,producer"
"tt7428166","Keloglan","Comedy","Comedy,Fantasy","movie","85","0",3.8,167,"nm7132415","Süleyman Mert Özdemir","1984",NA,"assistant_director,director,actor"
"tt9383874","Fenómeno: memorias de un asesino slasher","Drama","Drama,Horror,Short","short","4","0",9.2,11,"nm7186520","Juvenal Plascencia de Anda","1991",NA,"director,writer,cinematographer"
"tt4565230","The Invocation of Enver Simaku","History","History,Horror,Mystery","movie","89","0",4.2,170,"nm7228674","Marco Lledó Escartín","1984",NA,"producer,director,writer"
"tt8138394","Windspiel","Drama","Drama","movie","80","0",8,76,"nm7241470","Peyman Ghalambor","1980",NA,"director,writer,assistant_director"
"tt8028142","Fascinatrix","Adventure","Adventure,Fantasy,Musical","short","18","0",5.8,20,"nm7261746","Justyna Mytnik","1988",NA,"assistant_director,director,writer"
"tt8084572","Intensive Care","Thriller","Thriller","movie","86","0",4.9,301,"nm7269827","Rod Roberts","1970",NA,"writer,producer,director"
"tt9061192","Problemo","Mystery","Mystery,Thriller","movie","89","0",7.5,70,"nm7287591","Marius Pocevicius","1989",NA,"actor,director,writer"
"tt9127058","La science de l'amour","Drama","Drama,Short","short","19","0",7.6,32,"nm7349207","Timothée Hochet","1994",NA,"writer,director,actor"
"tt6730630","The Sycamore Gap","Drama","Drama,History,Romance","short","9","0",8.2,8,"nm7360850","Lucy Rose","1996",NA,"producer,director,editor"
"tt8748830","Gamer","Short","Short,Thriller","short","9","0",7.6,5,"nm7408683","Sheikh Shahnawaz","1995",NA,"director,writer,producer"
"tt9530262","Trick","Short","Short,Thriller","short","8","0",7.4,16,"nm7408683","Sheikh Shahnawaz","1995",NA,"director,writer,producer"
"tt7332090","The Letter","Drama","Drama,Short","short","14","0",7.6,45,"nm7471811","Jazmin Aguilar","1995",NA,"miscellaneous,editor,producer"
"tt8354300","Multi-Facial","Drama","Drama,Short","short","20","0",8.4,11,"nm7501381","Taz Skylar","1995",NA,"actor,writer,producer"
"tt9062102","Detour","Documentary","Documentary,Short","short","5","0",7.7,9,"nm7519930","Grant Kaufman","2003",NA,"cinematographer,camera_department,editor"
"tt8741168","Biest","Comedy","Comedy,Short","short","12","0",6.8,6,"nm7531531","Sandra Schröder","1986",NA,"writer,director,script_department"
"tt8659862","Baluan","Comedy","Comedy,Fantasy,Horror","short","22","0",7.6,29,"nm7541803","Ivan Lachance","1991",NA,"actor,cinematographer,director"
"tt8146834","Gemina Vitae","Drama","Drama","movie","82","0",6,12,"nm7551129","Mikael Weinberg","1982",NA,"director,writer,producer"
"tt7497366","The Burial of Kojo","Drama","Drama,Thriller","movie","80","0",6.4,766,"nm7577540","Blitz Bazawule","1982",NA,"director,producer,writer"
"tt8594206","Flexbook","Comedy","Comedy,Short","short","39","0",7.6,12,"nm7583755","Villa Mane","1987",NA,"actor,writer,director"
"tt8867242","Left on Read","Drama","Drama,Short","short","32","0",4.7,19,"nm7583755","Villa Mane","1987",NA,"actor,writer,director"
"tt8536046","Trauung mit Hindernissen","Comedy","Comedy,Drama,Romance","tvMovie","90","0",5.2,36,"nm7584890","Anna-Katharina Maier","1984",NA,"director,production_manager,writer"
"tt9603884","How to Fly a Kite?","Drama","Drama,Family,Short","short","27","0",6.5,8,"nm7589265","Loránd Gábor","1992",NA,"director,actor,writer"
"tt8075496","Bao","Animation","Animation,Drama,Family","short","8","0",7.5,32483,"nm7626019","Domee Shi","1989",NA,"writer,animation_department,director"
"tt8831284","Shu Thayu","Comedy","Comedy,Drama","movie","135","0",6.8,691,"nm7630832","Krishnadev Yagnik","1984",NA,"director,writer"
"tt6781770","Ahí viene","Drama","Drama","movie","62","0",6,7,"nm7687034","Federico Jacobi","1984",NA,"cinematographer,editor,director"
"tt7912354","Below the Trees","Drama","Drama,Horror,Mystery","short","17","0",8.4,34,"nm7691613","Parker Brennon","1992",NA,"director,writer,producer"
"tt7863088","Peppa","Animation","Animation,Horror,Short","short","1","0",8.7,27,"nm7702935","Marco Romano","1994",NA,"director,writer,producer"
"tt8847758","Midnight horror 2","Horror","Horror,Short","short","1","0",8.3,24,"nm7702935","Marco Romano","1994",NA,"director,writer,producer"
"tt8844780","Midnight horror","Horror","Horror,Short,Thriller","short","1","0",8.4,26,"nm7702935","Marco Romano","1994",NA,"director,writer,producer"
"tt8521438","Agony","Animation","Animation,Horror,Short","short","1","0",6.2,28,"nm7702935","Marco Romano","1994",NA,"director,writer,producer"
"tt8737674","Water 2","Drama","Drama,Short","short","1","0",8,24,"nm7702935","Marco Romano","1994",NA,"director,writer,producer"
"tt8690764","Silence not silence, red not red, live not live","Drama","Drama","video","601","0",8.4,27,"nm7702935","Marco Romano","1994",NA,"director,writer,producer"
"tt8839120","Church of horror","Horror","Horror,Short","short","2","0",7.8,25,"nm7702935","Marco Romano","1994",NA,"director,writer,producer"
"tt8839200","Otus","Horror","Horror,Short","short","1","0",7.8,24,"nm7702935","Marco Romano","1994",NA,"director,writer,producer"
"tt8700902","Help","Drama","Drama,Short","short","4","0",8.5,24,"nm7702935","Marco Romano","1994",NA,"director,writer,producer"
"tt8717188","My grave","Horror","Horror,Short","short","1","0",8.1,23,"nm7702935","Marco Romano","1994",NA,"director,writer,producer"
"tt8030030","Italia","Drama","Drama,Short","short","1","0",7.4,11,"nm7702935","Marco Romano","1994",NA,"director,writer,producer"
"tt8682630","Great Great Great Great Great Great Great Great Great Great Great Great Movie","Drama","Drama","video","247","0",8.7,28,"nm7702935","Marco Romano","1994",NA,"director,writer,producer"
"tt8839184","Church of horror 3","Horror","Horror,Short","short","2","0",7.8,25,"nm7702935","Marco Romano","1994",NA,"director,writer,producer"
"tt8839160","Church of horror 2","Horror","Horror,Short","short","2","0",8.1,26,"nm7702935","Marco Romano","1994",NA,"director,writer,producer"
"tt8735522","Water","Drama","Drama,Short","short","1","0",7.8,23,"nm7702935","Marco Romano","1994",NA,"director,writer,producer"
"tt8521464","Pepper","Horror","Horror,Short,Thriller","short","1","0",6.4,27,"nm7702935","Marco Romano","1994",NA,"director,writer,producer"
"tt8521446","Cemetery cold","Animation","Animation,Horror,Short","short","1","0",6.7,28,"nm7702935","Marco Romano","1994",NA,"director,writer,producer"
