,energy_100g,fat_100g,saturated-fat_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,vitamin-a_100g,vitamin-c_100g,calcium_100g,iron_100g,score
37292,1076.0,9.8,2.6,0.9618406285072952,0.0055074324324324,29.0,5.5,0.0,12.3,1.6,0.62992125984252,0.0002276134078212,2.7230674002751037e-05,0.618045112781955,0.0098519181585677,D
25721,695.0,0.0,0.0,0.1196073903002309,0.0236623235613463,39.0,39.0,1.5,0.0,0.02,0.0078740157480315,0.00012,0.0312,0.2080827338129496,0.007,C
32296,1670.0,40.0,27.0,0.0660399880632647,0.0038987760502811,3.0,2.5,1.2333333333333334,8.0,1.3,0.511811023622047,0.0005391654676258,0.0312867132867132,0.3425454545454545,0.003134,D
21202,2248.0,34.0,3.1,0.0678466076696165,0.0009794117647058,50.0,2.0,4.7,6.0,1.4,0.551181102362205,0.0003752083818393,0.0239719626168224,0.374320987654321,0.0080576923076923,C
8625,1607.0,4.4,0.7,0.0,0.0,34.45,0.2,5.4,7.9,0.33,0.12992125984252,2.47482837528604e-06,0.0039615384615384,0.12,0.0058305084745762,A
9950,1594.0,0.7,0.1,0.0,0.0159451219512195,84.0,0.6,0.0,8.4,0.27,0.106299212598425,0.0002841684210526,0.0357510729613733,0.1539393939393939,0.0041910924369747,B
22083,819.0,9.9,6.2,1.0,0.0006357560568086,15.6,0.3,1.5,10.3,1.1,0.433070866141732,0.000237776484284,0.0237575757575757,0.737111111111111,0.007,C
17293,1.0,0.0,0.0,0.0728155339805825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.110584518167457e-05,0.0224663212435233,0.1232,0.0011722788546255,B
22556,322.0,3.4000000000000004,0.3,1.0,0.000438178780284,9.65,2.6,0.0,2.8,1.0,0.393700787401575,0.0001639906868451,0.0260738255033557,0.577043137254902,0.0130576131687242,C
25121,1579.0,5.8,2.1,0.4321266968325791,0.0155404699738903,72.2,26.4,4.2,6.1,0.375,0.147637795275591,0.0002552387267904,0.0215830115830115,0.1647457627118644,0.007,C
2086,1540.0,0.7,0.1,0.0088238007380073,0.0012312312312312,25.266666666666666,2.7,2.6,12.0,0.0,0.0,0.0003608571428571,0.0129199226305609,0.12,0.0035638016528925,A
43775,2210.0,29.1,19.1,0.0,0.127,60.0,23.6,12.7,7.27,0.739,0.291,0.000164,0.0,0.0,0.000982,E
1461,339.0,5.2,0.6,0.005940959409594,0.0074874874874874,5.9,2.8,4.0,0.6,0.71,0.279527559055118,0.0002708349514563,0.0139320754716981,0.1329808917197452,0.0063205278592375,A
21300,75.0,0.5,0.1,0.2123893805309734,0.0009628237259816,2.4,2.1,0.0,1.0,0.74,0.291338582677165,0.0003599208381839,0.0444363636363636,0.12,0.007,C
40042,1201.0,27.633333333333333,7.1,0.0776983094928478,0.0,0.1666666666666666,8.2,1.8,10.6,1.4,0.551181102362205,0.0002826414273281,0.0409624060150375,0.201313953488372,0.0083681978798586,D
29398,400.0,6.3,2.2,0.0738203957382039,0.0094392523364485,7.4,1.1,2.4,1.3,0.9906,0.39,0.0006124210526315,0.03,0.2451428571428571,0.0019008,C
48145,2194.0,45.0,18.0,0.4845539280958722,0.0157130532646048,4.1,3.2,0.0,27.0,4.8,1.88976377952756,0.0005424267782426,0.0450092923076923,0.1661157024793388,0.0067026058631921,E
34564,1856.0,15.6,5.1,0.0,0.0571663910023155,64.0,24.2,6.4,8.2,0.43,0.169291338582677,0.0005196057360055,0.0541156862745098,0.8081818181818181,0.007,D
45335,1837.0,22.0,9.9,0.1,0.1198355076574021,52.0,41.0,1.5142857142857142,7.1,0.48006,0.189,0.0003973990208078,0.0533409926470588,0.126060606060606,0.0320092417061611,E
9899,588.0,4.0,0.7,0.0,0.0167225609756097,20.7,20.5,0.0,5.2,0.13,0.0511811023622047,0.0002820210526315,0.0379399141630901,0.1251515151515151,0.0039457352941176,B
48822,2271.0,31.4,20.5,0.0839153439153439,0.0137025827956989,59.4,17.9,1.2,5.3,0.993,0.390944881889764,0.0005157023060796,0.044367469879518,0.2129411764705882,0.0057502149613069,E
4325,399.0,3.2,0.6,0.0191512915129151,0.0,0.6,0.6,0.3,15.7,0.4572,0.18,0.0002994683598794,0.0158377777777777,0.1441049562682215,0.5004391020408161,A
33083,669.0,26.0,8.0,0.0895255147717099,0.0223827323850479,0.0,0.0,0.0,13.0,1.5,0.590551181102362,0.0004177631578947,0.0276206896551724,0.43,0.0037094890510948,D
45524,1801.0,42.0,17.0,0.1,0.1138321043675553,0.5,0.5,2.14,14.0,4.0,1.5748031496063,0.0003453488372093,0.0466819852941176,0.1546969696969697,0.0167369668246445,E
29711,1317.0,35.0,7.8,0.8803418803418803,0.0,1.4,0.5,0.0,0.5,0.72,0.283464566929134,0.0008,0.0209120521172638,0.1187201834862385,0.0064050764525993,C
14670,854.0,9.65,2.0,0.3751348435814455,0.0011465024982155,5.65,1.0,0.0,16.5,0.9,0.354330708661417,0.0001620512820512,0.0311091575091575,0.1482089552238805,0.0054315352697095,B
12709,1499.0,1.0,0.1,0.0,0.0008208168642951,78.0,0.0,4.963636363636364,8.0,0.0,0.0,0.0001741314589665,0.0269841269841269,0.12,0.002908775510204,B
23273,1054.0,12.15,4.5,1.0,0.0001386800334168,17.15,3.6,4.1,8.7,1.7,0.669291338582677,0.00012,0.0325766871165644,0.2509518072289156,0.003632,C
23747,485.0,3.05,1.5,1.0,0.0002390922401171,14.5,16.0,0.0,6.0,0.26,0.102362204724409,0.00012,0.0462068965517241,0.1208510638297872,0.0036508575581395,C
29856,209.0,0.0,0.0,0.2606837606837606,0.0,12.56,10.31,0.0,0.31,0.05,0.0196850393700787,0.0003292235294117,0.0133550488599348,0.0851307339449541,0.0046136391437308,C
27160,390.0,3.0,2.1,0.2523230879199428,0.0342063329928498,12.5,12.5,0.15,3.7,0.13,0.0511811023622047,0.000174953271028,0.0187326732673267,0.127,0.00568156424581,C
48669,2102.0,22.0,13.0,0.075,0.0157082537634408,69.0,46.0,2.3,5.7,0.4,0.15748031496063,0.0005381551362683,0.0549668674698795,0.3029411764705882,0.0064737747205503,E
4688,1034.0,1.4,0.7,0.0175546448087431,0.0,44.0,0.5,6.7,11.0,1.3,0.511811023622047,0.0002464950495049,0.0211395348837209,0.1769892473118279,1.9338741721854305,A
12014,1650.0,3.0,0.5,0.0,0.0082493806771263,81.0,1.0,1.0,7.5,0.1,0.0393700787401575,0.0007652071005917,0.02,0.1705263157894737,0.0075964795918367,B
2179,1150.0,4.05,0.476,0.0092527675276752,0.0003003003003003,47.6,3.1,5.0,8.81,1.07,0.422,0.0004033714285714,0.0128873239436619,0.12,0.003395294117647,A
5241,347.0,0.5,0.0,0.01,0.0,12.0,1.2,5.1,4.9,0.86,0.338582677165354,0.000799792884371,0.0414146666666666,0.12,0.0055661971830985,A
46665,2064.0,22.0,11.0,0.0162402669632925,0.0775893363584798,67.0,38.0,3.0,5.1,0.68,0.267716535433071,3.11199510403917e-05,0.0064813112745098,0.2285546218487394,0.0014773291925465,E
26913,1268.0,14.725,0.2,0.4288777698355969,0.0226006128702757,7.0,33.0,7.9,2.5,0.01,0.0039370078740157,0.00012,0.0154210526315789,0.3274726368159204,0.0045388349514563,C
14214,435.0,6.933333333333333,1.4,0.2521574973031283,0.0007396502498215,10.6,14.0,0.2,5.9,0.11,0.0433070866141732,0.0001892984869325,0.0206083916083916,0.12,0.0068266666666666,B
46778,2051.0,19.2,13.1,0.4,0.074,73.7,27.5,1.0,4.7,0.7,0.275590551181102,0.0,0.0025,0.013,0.0006,E
18448,1728.0,17.0,6.6,0.4378585086042065,0.0027757575757575,53.0,20.0,7.3,8.2,0.17,0.0669291338582677,4.942446043165468e-05,0.0177142857142857,0.1966666666666666,0.0097780036968576,C
15141,1502.0,0.0,0.0,0.4972659732540861,0.0015667380442541,81.0,0.0,0.0,7.4,0.02,0.0078740157480315,0.0001264258675078,0.017576923076923,0.12,0.0082639506172839,B
10657,439.0,1.9,0.5,0.0,0.0051676829268292,0.9,0.9,0.5,21.0,1.4,0.551181102362205,0.000122595,0.02428,0.1018876404494382,0.0054408602150537,B
4868,444.0,2.066666666666667,2.3,0.0150956284153005,0.0,5.066666666666666,3.6,3.7,5.7,0.6799999,0.267716496062992,0.0002509567979669,0.01344,0.1749019607843137,0.7436092715231786,A
11067,155.0,1.7,1.2,0.0,0.0,4.5,2.2,0.5,0.7,0.508,0.2,0.0002856074766355,0.0089538461538461,0.12,0.0033108100147275,B
1208,323.0,0.3,0.0,0.0047739852398523,0.01002002002002,17.0,17.0,2.0,0.4,0.1016,0.04,0.0001703080851063,0.012,0.053694214876033,0.0012011730205278,A
31964,1501.0,30.0,18.0,0.0561324977618621,0.0,0.5,0.5,0.0,23.0,1.778,0.7,0.0006100467289719,0.0579860139860139,0.6,0.0073988439306358,D
7406,600.0,4.5,0.6,0.0,0.0,21.0,0.1,3.0,2.5,0.1016,0.04,3.1764302059496566e-05,0.0126701570680628,0.12,0.003190909090909,A
20054,856.0,15.0,3.5,0.4333333333333333,0.0,2.5,1.6,0.2099999999999999,15.0,1.2,0.47244094488189,0.0004835213581599,0.0931839999999999,0.244520202020202,0.0033151515151515,C
17886,788.0,8.0,0.9,0.0,0.0,25.5,0.5,3.0,2.0,1.3,0.511811023622047,0.00021,0.0102953846153846,0.12,0.0089345794392523,B
14650,784.0,17.9,1.6,0.3697411003236245,0.0011286581013561,3.8,3.1,0.5,3.1,0.15,0.0590551181102362,0.0001517948717948,0.0287062271062271,0.136625,0.0050746887966804,B
8680,1297.0,13.3,2.6,0.0,0.0,36.6,16.0,15.8,11.7,0.07,0.0275590551181102,1.1533180778032056e-06,0.0018461538461538,0.1276363636363636,0.0036,A
38903,1396.0,0.5,0.2,0.0036410923276983,0.0244949899799599,76.0,63.0,3.25,5.4,0.039878,0.0157,0.0001686422976501,0.0235745239658568,0.4334507042253521,0.007,D
32597,1787.0,12.08,2.3,0.0750223813786929,0.0109682434667548,57.58,2.4,9.2,15.1,2.3,0.905511811023622,0.0006971121883656,0.0499655172413793,0.888265306122449,0.0128090185676392,D
29361,314.0,11.5,0.0,0.1019786910197869,0.0336842105263157,37.95,0.5,0.0,1.7,1.3,0.511811023622047,0.0005838596491228,0.0187878787878787,0.2869480519480519,0.0011903999999999,C
4536,96.0,0.5,0.1,0.0196311475409836,0.0,1.3,0.8,2.5,2.3,0.63,0.248031496062992,0.0002686767111493,0.0195046511627907,0.1302,0.0035308695652173,A
36460,1787.0,17.75,4.2,0.2155711610486891,0.0155667447306791,31.5,36.0,2.3,4.9,0.4,0.15748031496063,0.0003446810642709,7.580889929742389e-05,0.3007751937984496,0.0026055737704918,D
5814,89.0,0.2,0.0,0.0021721311475409,0.0,3.0,3.0,1.0,1.3,0.565,0.22244094488189,0.0009402914046121,0.0281074218749999,0.12,0.0035200619195046,A
32394,1362.0,26.0,18.0,0.0689644882124738,0.0062004631161098,0.5,0.1,0.0,23.0,1.7,0.669291338582677,0.0007450114942528,0.0592988505747126,0.4966666666666667,0.0091928104575163,D
37430,1006.0,15.0,3.9,0.8069584736251403,0.0001925675675675,13.0,1.7,4.305,12.0,1.29,0.507874015748031,0.00020556424581,2.2845804676753783e-05,0.0935294117647059,0.0120754475703324,D
35828,2059.0,4.880000000000003,2.15,0.1321362229102167,0.007523178807947,58.8,51.5,3.3,9.846,0.08,0.031496062992126,0.0004029892881824,0.0140477124183006,0.4490192307692308,0.004280487804878,D
1267,1552.0,5.0,1.3,0.0050461254612546,0.0094294294294294,64.0,2.6,3.0,15.0,0.12,0.047244094488189,0.0001710211063829,0.0213333333333333,0.0736859504132231,0.0023950146627565,A
3829,377.0,0.12,0.5,0.0168634686346863,0.0,4.8,4.9,4.3,2.9,0.4,0.15748031496063,0.0003718506241928,0.0180116054158607,0.186631299734748,0.0073451282051282,A
36573,559.0,7.1,3.1,0.2970411985018726,0.0217857142857142,11.0,3.3,0.0,6.4,1.8,0.708661417322835,0.0003342557014512,6.157142857142857e-05,0.3445736434108527,0.00255,D
4845,111.0,0.3,0.0,0.0154098360655737,0.0,3.0,0.0,1.6,2.1,0.038,0.0149606299212598,0.000223583727938,0.0175999999999999,0.1718954248366013,0.8956986754966887,A
2982,369.0,0.4,0.0,0.0129566420664206,0.0005676691729323,12.7,1.8,5.8,5.4,0.65,0.255905511811024,0.0004954550150667,0.0129306358381502,0.12,0.0077388127853881,A
9425,71.0,0.0,0.0,0.0,0.0,2.6,0.0,0.8,0.9,0.021844,0.0086,8.727272727272728e-05,0.015906976744186,0.1669166666666666,0.0029272727272727,A
23497,1094.0,9.9,4.1,1.0,4.511278195488727e-05,27.7,8.0,2.1,14.3,1.1,0.433070866141732,0.00012,0.0394478527607362,0.1253581395348837,0.0037333333333333,C
8376,695.0,2.766666666666667,1.2,0.0,0.0,13.066666666666666,1.0,8.1,15.9,0.0,0.0,8.457665903890159e-06,0.0135384615384615,0.12,0.0126951219512195,A
51081,1858.0,19.1,12.0,0.6635294117647058,0.007125,45.8,44.7,4.7,19.4,0.6096,0.24,0.000625,0.0916729559748427,0.32625,0.005175,E
38327,1536.0,8.8,1.2,0.2205128205128205,0.0126059322033898,68.0,65.0,0.0,4.3,0.11,0.0433070866141732,7.877862595419848e-05,0.0054208798424162,0.2239090909090909,0.0126137339055793,D
6108,94.0,0.2,0.0,0.0078260869565217,0.0,2.2,1.0,2.8,1.6,0.94,0.37007874015748,0.0002123794549266,0.009031185031185,0.1394818652849741,0.0025777777777777,A
34571,1761.0,19.8,8.1,0.0,0.0573307972213033,57.65,44.5,3.5,5.2,0.08,0.031496062992126,0.0005189599170697,0.0538937908496732,0.7455,0.007,D
44806,2238.0,34.0,15.0,0.1695430711610487,0.1143529411764706,49.0,48.0,0.0,6.0,0.07,0.0275590551181102,0.0005218925438596,0.0637037037037037,0.2457150537634408,0.003778453038674,E
34774,1529.0,12.6,6.0,0.0,0.0620985775719483,53.0,17.3,1.5,8.8,1.1,0.433070866141732,0.0005002311679336,0.0474588235294117,0.5473553719008265,0.007,D
16837,1569.0,8.4,2.8,0.0221052631578947,0.0428531468531468,60.7,18.9,8.5,9.3,0.02,0.0078740157480315,6.830963665086888e-05,0.0162229299363057,0.0655999999999999,0.0114202898550724,B
7196,100.0,2.4000000000000004,0.0,0.0,0.0,6.4,1.0,3.0,2.8,0.21,0.0826771653543307,3.681006864988558e-05,0.0125872340425531,0.12,0.0032454545454545,A
17788,209.0,1.6,0.13,0.0,0.0,8.733333333333334,4.3,0.12,0.8,0.25,0.0984251968503937,0.0001323076923076,0.0060738461538461,0.2017142857142857,0.0052710280373831,B
2950,71.0,0.3,0.0,0.0128090405904059,0.0005436090225563,0.7,0.2,1.3,2.1,0.47,0.18503937007874,0.0005001248385708,0.0128381502890173,0.1201754385964912,0.0069789954337899,A
46084,1507.0,32.0,22.0,0.1454949944382647,0.096044242768009,0.5,0.5,1.65,19.0,3.6,1.41732283464567,0.0001911260709914,0.0269515931372549,0.33872265625,0.0047032608695652,E
27612,460.0,1.92,1.1,0.0,0.0284303262955854,52.52,3.1,0.0,1.3,0.66,0.259842519685039,2.4647302904564315e-05,0.0074249999999999,0.1380836012861736,0.0029636363636363,C
12804,343.0,3.75,4.0,0.0,0.000695652173913,4.15,3.0,0.0,3.5,0.1,0.0393700787401575,0.0001698723404255,0.0294544080604534,0.12,0.0022680102040816,B
13261,410.0,1.8,0.3,0.0,9.354413702239786e-05,17.0,9.5,0.4,3.0,0.15,0.0590551181102362,0.0001493837386018,0.0163314861460957,0.12,0.0050504692082111,B
17877,527.0,3.1,1.0,0.0,0.0,7.0,0.0,7.0,17.2,1.0,0.393700787401575,0.0002057142857142,0.0099076923076923,0.12,0.0085981308411214,B
15591,250.0,3.8,0.6,0.3434769687964338,0.0019682369735902,4.7,3.3,1.5,1.0,0.77,0.303149606299213,6.596412556053812e-05,0.0069641255605381,0.12,0.0012,B
35431,1418.0,17.675,2.5,0.1485242518059855,0.0448569536423841,9.825,1.5,0.0,7.9,1.2,0.47244094488189,0.000439616447823,0.0266323529411764,0.22,0.0075121212121212,D
15108,526.0,4.6,3.0,0.4932578209277238,0.0015372947894361,14.0,13.0,0.8333333333333333,6.7,0.08,0.031496062992126,0.0001286119873817,0.0132615384615384,0.1679999999999999,0.0083535802469135,B
4840,131.0,0.9,0.2,0.0154781420765027,0.0,2.1,1.8,1.6,2.9,0.01,0.0039370078740157,0.0002243133878605,0.0171,0.1712418300653594,0.9287615894039734,A
11417,938.0,7.0,0.8,0.0,0.0008546655656482,27.8,6.1,1.875,11.0,0.82,0.322834645669291,0.0008835714285714,0.0379221658206429,0.1255882352941176,0.0054345213549337,B
37080,2044.0,22.0,10.0,0.3144104803493449,0.0136722972972972,62.0,26.0,5.0,8.0,0.3,0.118110236220472,0.0002614860335195,3.3966850068775794e-05,0.4308062015503876,0.0035,D
43000,1339.0,0.0,0.0,0.0,0.0,80.0,70.0,2.0583333333333336,0.0,0.2,0.078740157480315,6.294661921708186e-05,0.0,0.1387725631768953,0.0025018404907975,D
17529,440.0,2.6,1.1,0.1147540983606557,0.0075264864864864,16.0,11.0,0.25,4.0,0.07,0.0275590551181102,6.876258992805755e-05,0.0074705035971223,0.1413559322033898,0.0025152173913043,B
15081,307.0,1.3,0.8,0.4859762675296655,0.0015132048536759,12.5,12.0,0.0,2.7,0.13,0.0511811023622047,0.0001304006309148,0.0153305084745762,0.24,0.0084269135802469,B
49402,2280.0,29.333333333333336,21.0,0.0225396825396825,0.0060993856630824,37.66666666666666,40.0,9.7,7.6,0.01,0.0039370078740157,0.0005240835030549,0.0369509433962264,0.1830502958579881,0.0030073086844368,E
4075,1547.0,4.4,1.2,0.0179981549815498,0.0,65.0,3.0,3.0,15.0,0.1,0.0393700787401575,0.0003359513560051,0.012420600858369,0.12,0.002548,A
12032,55.0,0.1,0.0,0.0,0.0084723369116432,1.0,0.4,1.9,1.1,1.6256,0.64,0.0007,0.02,0.2084210526315789,0.0074750714285714,B
10366,184.0,5.9,1.2,0.0,0.0096036585365853,6.35,1.3,1.7,1.3,0.75,0.295275590551181,0.00012,0.0234599999999999,0.0659189189189189,0.0062972222222222,B
27541,277.0,3.6,0.5,0.0,0.0332136276391554,6.7,5.9,1.3,1.6,0.8,0.31496062992126,6.970954356846473e-06,0.0021,0.129636655948553,0.0034477272727272,C
1056,243.0,2.5,0.3,0.0040728782287822,0.0115415415415415,6.9,3.6,0.5,1.3,1.1,0.433070866141732,0.0001684711489361,0.0101822649572649,0.0512222222222222,0.0024425531914893,A
24126,1774.0,18.6,1.5,1.0,0.000877232796486,39.93333333333334,10.1,2.3,11.2,1.2,0.47244094488189,0.0001364721485411,0.0323420074349442,0.1486705202312138,0.0035241569767441,C
15084,1727.0,10.0,0.9,0.4867853290183387,0.0015158815132048,66.0,5.0,6.3,10.0,1.0,0.393700787401575,0.0001302018927444,0.0150508474576271,0.2319999999999999,0.0084187654320987,B
34993,1715.0,11.05,4.1,0.0,0.067242143565994,73.9,22.0,5.0,7.6,0.8,0.31496062992126,0.0004800262612301,0.0405166666666666,0.4382045454545454,0.007,D
14192,957.0,8.2,0.7,0.2462243797195253,0.0007200214132762,27.7,2.8,0.0,9.3,1.1,0.433070866141732,0.0001977716643741,0.0219160839160839,0.12,0.0066311111111111,B
984,1612.0,2.4,0.5,0.003740774907749,0.0122622622622622,81.0,0.5,1.5,7.9,0.08001,0.0315,0.0001676010212765,0.0145053418803418,0.0586507936507936,0.0017531914893617,A
28639,1661.0,4.6,0.7,0.0512234910277324,0.0,71.0,1.3,4.9,15.4,3.5,1.37795275590551,0.0001437287066246,0.02845,0.1172199170124481,0.0048713692946058,C
41148,2510.0,3.5,0.9,0.0,0.0,0.0512,0.0108,5.5,31.4,1.41,0.55511811023622,0.0002507531106745,0.077014440433213,0.2592751322751322,0.0058522727272727,D
47852,1736.0,27.525,8.0,0.7280053262316911,0.0115410756013745,26.075,24.0,0.0,5.5,0.6799999,0.267716496062992,0.0004173333333333,0.0674358974358974,0.3095124999999999,0.0053948717948717,E
10981,637.0,9.0,2.2,0.0,0.0002286585365853,1.5,0.8,0.0,16.4,1.1,0.433070866141732,7.058823529411765e-05,0.0034102040816326,0.3683333333333333,0.0026533333333333,B
43102,1160.0,20.5,13.5,0.0,0.0,0.5,0.5,0.0,23.5,1.7018,0.67,0.0003547900355871,0.0,0.4112635379061372,0.0057558282208588,D
14170,368.0,1.7,0.3,0.2402912621359223,0.0007003925767309,14.6,10.2,1.0,2.9,0.12,0.047244094488189,0.0002062448418156,0.0232237762237762,0.12,0.0064355555555555,B
3855,195.0,3.3,0.58,0.0169833948339483,0.0,3.1,3.1,3.7,1.2,0.7874,0.31,0.0003680563925957,0.0163017408123791,0.1887002652519894,0.0074584615384615,A
23293,2106.0,24.6,2.6,1.0,0.0001303258145363,61.9,18.1,4.4,6.4,0.3,0.118110236220472,0.00012,0.0331901840490797,0.2468093023255814,0.003799352750809,C
43537,1000.0,26.0,3.0,0.1929824561403509,0.0,3.0,2.0,2.2222222222222223,0.5,1.7,0.669291338582677,0.0008,0.0,0.612,0.0030884353741496,D
19937,1724.0,6.2,0.9,0.4627633851468048,0.0020504854368932,72.0,2.8,5.1,13.0,1.7,0.669291338582677,0.0004277765607886,0.0334125,0.8348,0.0075909980430528,C
41616,1892.0,16.0,4.0,0.1674311926605504,0.0,68.0,29.0,3.3,6.9,1.13,0.444881889763779,0.0001434839554682,0.0440685920577617,0.456,0.008,D
26464,837.0,9.21111111111111,1.1,0.7498213009292352,0.0015035750766087,5.322222222222222,6.9,0.0,3.6,3.7,1.45669291338583,0.0004043729903536,0.0265454545454545,0.4012363636363636,0.007200518134715,C
16226,113.0,0.1,0.06,0.1264635958395245,0.0113571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0001232677419354,0.0066818181818181,0.1090721649484536,0.0005565397923875,B
38249,2257.0,34.0,3.1,0.1205128205128205,0.0069872881355932,50.0,2.0,0.0,6.4,1.6,0.62992125984252,4.305343511450382e-05,0.002962573867367,0.3721296296296296,0.0139527896995708,D
40090,1163.0,22.0,17.0,0.0808192457737321,0.0,0.5,0.5,0.2,20.0,1.50114,0.591,0.0002874456048738,0.0400343716433942,0.2119186046511628,0.0092840989399293,D
27207,424.0,7.3,4.2,0.2187276626161544,0.036414708886619,6.0,4.8,6.25,2.9,0.64,0.251968503937008,0.0001903271028037,0.0181897810218978,0.1098673469387755,0.0032002793296089,C
47259,1778.0,35.0,15.0,0.3014049586776859,0.0436454545454545,3.4,2.8,2.1666666666666665,25.0,4.5,1.77165354330709,0.000346909090909,0.0140552325581395,0.4806009852216748,0.0066191176470588,E
1607,1532.0,1.8,0.3,0.0066143911439114,0.006026026026026,72.0,3.9,4.199999999999999,13.0,0.0,0.0,0.0001872038834951,0.0165016393442622,0.1250714285714285,0.0023499999999999,A
16768,113.0,0.0,1.0,0.025563909774436,0.0505734265734265,61.73333333333333,6.0,0.0,1.0,0.01,0.0039370078740157,6.93996840442338e-05,0.0096305732484076,0.1173684210526315,0.0088947368421052,B
46497,1046.0,20.0,7.2,0.053615127919911,0.0829256948383437,0.8,0.7,0.0,16.7,2.78999999999999,1.09842519685039,7.738678090575275e-05,0.0124004289215686,0.5345454545454545,0.0027816770186335,E
51150,2239.0,34.8,17.2,0.5823529411764705,0.01359375,42.3,37.4,12.5,7.7,0.0199898,0.00787,0.0005653846153846,0.0832068965517241,0.2976785714285714,0.0052,E
1904,940.0,1.4,0.2,0.0079843173431734,0.003053053053053,41.0,6.5,2.6,10.0,0.88,0.346456692913386,0.0002776571428571,0.0149617021276595,0.1253982300884955,0.0038546005509641,A
47937,2033.0,23.32,8.1,0.6573794940079893,0.0127513762886597,57.42,48.4,0.0,12.6,0.38,0.149606299212598,0.0004592,0.0688,0.5324,0.00886,E
12035,2134.0,32.8,4.3,0.0,0.0085094962840627,36.6,28.5,6.2,13.9,0.02,0.0078740157480315,0.00067,0.02,0.2147368421052631,0.0074548367346938,B
17532,1946.0,21.0,2.0,0.1065573770491803,0.0074745945945945,50.0,3.0,12.0,13.0,1.0,0.393700787401575,6.701438848920864e-05,0.0072805755395683,0.1398305084745762,0.0027173913043478,B
51834,1519.0,12.0,6.4,0.0,0.0368045454545454,56.0,37.0,0.0,5.8,0.27,0.106299212598425,4.059738372093021e-05,0.0050072674418604,0.2652983988355167,0.0004005813953488,E
7172,368.0,0.9,0.2,0.0,0.0,11.0,3.9,6.1,5.8,0.53,0.208661417322835,3.738672768878718e-05,0.011555,0.12,0.0032516883116883,A
51439,2215.0,29.5,17.5,0.2423529411764706,0.0406875,59.0,58.0,1.8,6.2,0.43,0.169291338582677,0.0003431627906976,0.0423255813953488,0.3055458515283843,0.0033860465116279,E
33174,1928.0,16.4,7.9,0.0922411220531184,0.0245200132318888,70.5,32.6,2.2,6.2,0.11,0.0433070866141732,0.000396520661157,0.0270075376884422,0.2554626865671642,0.0024727272727272,D
52056,2251.0,29.6,23.1,0.0716814159292035,0.0876764137931034,62.4,33.4,3.44,5.3,0.3,0.118110236220472,0.0,0.0,0.2589583333333333,0.0007913897280966,E
19389,446.0,6.1,2.4,0.0854436090225564,0.0141818181818181,9.2,0.9,0.8400000000000001,3.4,0.9,0.354330708661417,0.0001666812705366,0.0227027027027027,0.1317108108108108,0.0078896551724137,C
41483,1997.0,50.1,8.0,0.1064220183486238,0.0,5.5,3.6,0.85,2.0,1.2,0.47244094488189,0.0001739685658153,0.0534314079422382,0.7077142857142857,0.0059801980198019,D
15744,1280.0,1.9,0.2,0.2911887072808321,0.0021047466095645,63.7,16.9,3.1,2.1,0.32,0.125984251968504,6.52780269058296e-05,0.0062780269058295,0.12,0.0012,B
13397,311.0,1.6,1.0,0.0318230852211434,1.0706638115631692e-05,12.0,12.0,0.2249999999999999,2.8,0.100076,0.0394,0.0001432864741641,0.0124261964735516,0.1638461538461538,0.0038449826989619,B
45921,1984.0,18.0,6.0,0.1817575083426029,0.1012217810550198,70.0,41.0,1.0,7.5,0.254,0.1,0.0002360159118727,0.0326945465686274,0.2854682539682539,0.0023287128712871,E
37312,1192.0,21.65,7.3,0.9393939393939394,0.0047371621621621,53.0,7.5,2.1,11.0,1.4,0.551181102362205,0.0002244178770949,2.659518569463549e-05,0.6593984962406015,0.0101741687979539,D
47690,2628.0,46.2,9.5,0.8626098535286285,0.0122117834394904,4.4,3.1,0.0,21.8,1.25,0.492125984251969,0.000368552795031,0.0407762726708074,0.089042356687898,0.0033351242236024,E
42841,1866.0,26.0,5.0,0.0,0.0962341463414634,44.0,25.0,5.8,5.8,0.6,0.236220472440945,0.0001256390243902,0.0,0.2797950819672131,0.0045162499999999,D
16902,1636.0,8.8,2.1,0.0188471177944862,0.0355804195804195,64.0,20.0,8.9,8.9,0.2,0.078740157480315,6.72827804107425e-05,0.0421249999999999,0.1573333333333333,0.3066666666666666,B
15065,293.0,3.7666666666666666,2.3,0.4816612729234088,0.0014989293361884,9.8,4.4,1.4,7.2,1.1,0.433070866141732,0.0001314605678233,0.016822033898305,0.1835294117647058,0.0084703703703703,B
21517,457.0,2.4,0.9,0.532448377581121,0.0008721804511278,0.8,0.8,0.0,21.0,2.1,0.826771653543307,0.0003260698486612,0.0254339622641509,0.1722068965517241,0.007,C
4612,1577.0,2.8000000000000003,0.7,0.0185928961748633,0.0,62.76666666666667,1.9,6.5,12.4,0.1,0.0393700787401575,0.0002575858803271,0.0203220930232558,0.12108,0.0029545454545454,A
29811,2017.0,22.5,3.8,0.4529914529914529,0.0,30.9,25.0,6.3,13.5,0.04,0.015748031496063,0.0006913411764705,0.015700325732899,0.0955550458715596,0.0051696024464831,C
